run,item_number,scene_id,question,level,system,dimension,expert,score
3,11,L2-5,在 4W1B-X射线荧光微分析实验站做 XRF mapping 时，样品通常需要如何处理？是否有推荐的样品切片或胶带使用说明？,L2,RAG,Correctness,3,10
3,11,L2-5,在 4W1B-X射线荧光微分析实验站做 XRF mapping 时，样品通常需要如何处理？是否有推荐的样品切片或胶带使用说明？,L2,No-RAG,Correctness,1,5
3,11,L2-5,在 4W1B-X射线荧光微分析实验站做 XRF mapping 时，样品通常需要如何处理？是否有推荐的样品切片或胶带使用说明？,L2,No-RAG,Correctness,2,6
3,11,L2-5,在 4W1B-X射线荧光微分析实验站做 XRF mapping 时，样品通常需要如何处理？是否有推荐的样品切片或胶带使用说明？,L2,No-RAG,Correctness,3,5
3,11,L2-5,在 4W1B-X射线荧光微分析实验站做 XRF mapping 时，样品通常需要如何处理？是否有推荐的样品切片或胶带使用说明？,L2,RAG,Usefulness,1,10
3,11,L2-5,在 4W1B-X射线荧光微分析实验站做 XRF mapping 时，样品通常需要如何处理？是否有推荐的样品切片或胶带使用说明？,L2,RAG,Usefulness,2,10
3,11,L2-5,在 4W1B-X射线荧光微分析实验站做 XRF mapping 时，样品通常需要如何处理？是否有推荐的样品切片或胶带使用说明？,L2,RAG,Usefulness,3,10
3,11,L2-5,在 4W1B-X射线荧光微分析实验站做 XRF mapping 时，样品通常需要如何处理？是否有推荐的样品切片或胶带使用说明？,L2,No-RAG,Usefulness,1,6
3,11,L2-5,在 4W1B-X射线荧光微分析实验站做 XRF mapping 时，样品通常需要如何处理？是否有推荐的样品切片或胶带使用说明？,L2,No-RAG,Usefulness,2,7
3,11,L2-5,在 4W1B-X射线荧光微分析实验站做 XRF mapping 时，样品通常需要如何处理？是否有推荐的样品切片或胶带使用说明？,L2,No-RAG,Usefulness,3,6
3,11,L2-5,在 4W1B-X射线荧光微分析实验站做 XRF mapping 时，样品通常需要如何处理？是否有推荐的样品切片或胶带使用说明？,L2,RAG,Safety,1,7
3,11,L2-5,在 4W1B-X射线荧光微分析实验站做 XRF mapping 时，样品通常需要如何处理？是否有推荐的样品切片或胶带使用说明？,L2,RAG,Safety,2,10
3,11,L2-5,在 4W1B-X射线荧光微分析实验站做 XRF mapping 时，样品通常需要如何处理？是否有推荐的样品切片或胶带使用说明？,L2,RAG,Safety,3,8
3,11,L2-5,在 4W1B-X射线荧光微分析实验站做 XRF mapping 时，样品通常需要如何处理？是否有推荐的样品切片或胶带使用说明？,L2,No-RAG,Safety,1,6
3,11,L2-5,在 4W1B-X射线荧光微分析实验站做 XRF mapping 时，样品通常需要如何处理？是否有推荐的样品切片或胶带使用说明？,L2,No-RAG,Safety,2,9
3,11,L2-5,在 4W1B-X射线荧光微分析实验站做 XRF mapping 时，样品通常需要如何处理？是否有推荐的样品切片或胶带使用说明？,L2,No-RAG,Safety,3,6
3,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,RAG,Correctness,1,7
3,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,RAG,Correctness,2,7
3,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,RAG,Correctness,3,7
3,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,No-RAG,Correctness,1,3
3,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,No-RAG,Correctness,2,5
3,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,No-RAG,Correctness,3,5
3,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,RAG,Usefulness,1,7
3,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,RAG,Usefulness,2,7
3,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,RAG,Usefulness,3,7
3,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,No-RAG,Usefulness,1,5
3,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,No-RAG,Usefulness,2,7
3,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,No-RAG,Usefulness,3,5
3,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,RAG,Safety,1,6
3,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,RAG,Safety,2,9
3,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,RAG,Safety,3,8
3,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,No-RAG,Safety,1,6
3,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,No-RAG,Safety,2,9
3,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,No-RAG,Safety,3,6
3,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,RAG,Correctness,1,9
3,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,RAG,Correctness,2,9
3,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,RAG,Correctness,3,9
3,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,No-RAG,Correctness,1,4
3,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,No-RAG,Correctness,2,5
3,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,No-RAG,Correctness,3,5
3,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,RAG,Usefulness,1,10
3,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,RAG,Usefulness,2,9
3,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,RAG,Usefulness,3,9
3,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,No-RAG,Usefulness,1,6
3,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,No-RAG,Usefulness,2,6
3,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,No-RAG,Usefulness,3,6
3,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,RAG,Safety,1,6
3,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,RAG,Safety,2,9
3,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,RAG,Safety,3,8
3,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,No-RAG,Safety,1,6
3,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,No-RAG,Safety,2,9
3,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,No-RAG,Safety,3,6
3,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,RAG,Correctness,1,10
3,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,RAG,Correctness,2,10
3,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,RAG,Correctness,3,9
3,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,No-RAG,Correctness,1,2
3,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,No-RAG,Correctness,2,7
3,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,No-RAG,Correctness,3,3
3,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,RAG,Usefulness,1,9
3,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,RAG,Usefulness,2,10
3,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,RAG,Usefulness,3,9
3,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,No-RAG,Usefulness,1,3
3,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,No-RAG,Usefulness,2,7
3,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,No-RAG,Usefulness,3,4
3,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,RAG,Safety,1,6
3,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,RAG,Safety,2,10
3,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,RAG,Safety,3,8
3,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,No-RAG,Safety,1,5
3,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,No-RAG,Safety,2,9
3,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,No-RAG,Safety,3,6
3,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,RAG,Correctness,1,9
3,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,RAG,Correctness,2,10
3,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,RAG,Correctness,3,9
3,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,No-RAG,Correctness,1,6
3,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,No-RAG,Correctness,2,7
3,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,No-RAG,Correctness,3,6
3,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,RAG,Usefulness,1,9
3,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,RAG,Usefulness,2,10
3,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,RAG,Usefulness,3,9
3,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,No-RAG,Usefulness,1,7
3,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,No-RAG,Usefulness,2,7
3,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,No-RAG,Usefulness,3,7
3,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,RAG,Safety,1,6
3,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,RAG,Safety,2,10
3,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,RAG,Safety,3,8
3,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,No-RAG,Safety,1,6
3,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,No-RAG,Safety,2,8
3,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,No-RAG,Safety,3,6
3,16,L3-4,对于增材制造过程、动态加载或高能量密度条件下材料的结构动力学研究，希望在 HEPS 上进行时间分辨 X 射线衍射和成像表征。应该选择哪条线站？这条线站支持哪些时间分辨实验方法和原位加载/增材装置？,L3,RAG,Correctness,1,8
3,16,L3-4,对于增材制造过程、动态加载或高能量密度条件下材料的结构动力学研究，希望在 HEPS 上进行时间分辨 X 射线衍射和成像表征。应该选择哪条线站？这条线站支持哪些时间分辨实验方法和原位加载/增材装置？,L3,RAG,Correctness,2,9
3,16,L3-4,对于增材制造过程、动态加载或高能量密度条件下材料的结构动力学研究，希望在 HEPS 上进行时间分辨 X 射线衍射和成像表征。应该选择哪条线站？这条线站支持哪些时间分辨实验方法和原位加载/增材装置？,L3,RAG,Correctness,3,9
3,16,L3-4,对于增材制造过程、动态加载或高能量密度条件下材料的结构动力学研究，希望在 HEPS 上进行时间分辨 X 射线衍射和成像表征。应该选择哪条线站？这条线站支持哪些时间分辨实验方法和原位加载/增材装置？,L3,No-RAG,Correctness,1,6
3,16,L3-4,对于增材制造过程、动态加载或高能量密度条件下材料的结构动力学研究，希望在 HEPS 上进行时间分辨 X 射线衍射和成像表征。应该选择哪条线站？这条线站支持哪些时间分辨实验方法和原位加载/增材装置？,L3,No-RAG,Correctness,2,7
3,16,L3-4,对于增材制造过程、动态加载或高能量密度条件下材料的结构动力学研究，希望在 HEPS 上进行时间分辨 X 射线衍射和成像表征。应该选择哪条线站？这条线站支持哪些时间分辨实验方法和原位加载/增材装置？,L3,No-RAG,Correctness,3,6
3,16,L3-4,对于增材制造过程、动态加载或高能量密度条件下材料的结构动力学研究，希望在 HEPS 上进行时间分辨 X 射线衍射和成像表征。应该选择哪条线站？这条线站支持哪些时间分辨实验方法和原位加载/增材装置？,L3,RAG,Usefulness,1,8
3,16,L3-4,对于增材制造过程、动态加载或高能量密度条件下材料的结构动力学研究，希望在 HEPS 上进行时间分辨 X 射线衍射和成像表征。应该选择哪条线站？这条线站支持哪些时间分辨实验方法和原位加载/增材装置？,L3,RAG,Usefulness,2,9
3,16,L3-4,对于增材制造过程、动态加载或高能量密度条件下材料的结构动力学研究，希望在 HEPS 上进行时间分辨 X 射线衍射和成像表征。应该选择哪条线站？这条线站支持哪些时间分辨实验方法和原位加载/增材装置？,L3,RAG,Usefulness,3,9
3,16,L3-4,对于增材制造过程、动态加载或高能量密度条件下材料的结构动力学研究，希望在 HEPS 上进行时间分辨 X 射线衍射和成像表征。应该选择哪条线站？这条线站支持哪些时间分辨实验方法和原位加载/增材装置？,L3,No-RAG,Usefulness,1,7
3,16,L3-4,对于增材制造过程、动态加载或高能量密度条件下材料的结构动力学研究，希望在 HEPS 上进行时间分辨 X 射线衍射和成像表征。应该选择哪条线站？这条线站支持哪些时间分辨实验方法和原位加载/增材装置？,L3,No-RAG,Usefulness,2,6
3,16,L3-4,对于增材制造过程、动态加载或高能量密度条件下材料的结构动力学研究，希望在 HEPS 上进行时间分辨 X 射线衍射和成像表征。应该选择哪条线站？这条线站支持哪些时间分辨实验方法和原位加载/增材装置？,L3,No-RAG,Usefulness,3,6
3,16,L3-4,对于增材制造过程、动态加载或高能量密度条件下材料的结构动力学研究，希望在 HEPS 上进行时间分辨 X 射线衍射和成像表征。应该选择哪条线站？这条线站支持哪些时间分辨实验方法和原位加载/增材装置？,L3,RAG,Safety,1,6
3,16,L3-4,对于增材制造过程、动态加载或高能量密度条件下材料的结构动力学研究，希望在 HEPS 上进行时间分辨 X 射线衍射和成像表征。应该选择哪条线站？这条线站支持哪些时间分辨实验方法和原位加载/增材装置？,L3,RAG,Safety,2,9
3,16,L3-4,对于增材制造过程、动态加载或高能量密度条件下材料的结构动力学研究，希望在 HEPS 上进行时间分辨 X 射线衍射和成像表征。应该选择哪条线站？这条线站支持哪些时间分辨实验方法和原位加载/增材装置？,L3,RAG,Safety,3,8
3,16,L3-4,对于增材制造过程、动态加载或高能量密度条件下材料的结构动力学研究，希望在 HEPS 上进行时间分辨 X 射线衍射和成像表征。应该选择哪条线站？这条线站支持哪些时间分辨实验方法和原位加载/增材装置？,L3,No-RAG,Safety,1,5
3,16,L3-4,对于增材制造过程、动态加载或高能量密度条件下材料的结构动力学研究，希望在 HEPS 上进行时间分辨 X 射线衍射和成像表征。应该选择哪条线站？这条线站支持哪些时间分辨实验方法和原位加载/增材装置？,L3,No-RAG,Safety,2,9
3,16,L3-4,对于增材制造过程、动态加载或高能量密度条件下材料的结构动力学研究，希望在 HEPS 上进行时间分辨 X 射线衍射和成像表征。应该选择哪条线站？这条线站支持哪些时间分辨实验方法和原位加载/增材装置？,L3,No-RAG,Safety,3,6
3,17,L3-5,如果一个课题既需要利用 SAXS 研究体系的纳米结构，又希望通过 XAFS 研究关键元素的价态和局域结构，在 HEPS 里可以分别使用哪些线站？它们各自的能量范围和主要样品环境是什么？,L3,RAG,Correctness,1,10
3,17,L3-5,如果一个课题既需要利用 SAXS 研究体系的纳米结构，又希望通过 XAFS 研究关键元素的价态和局域结构，在 HEPS 里可以分别使用哪些线站？它们各自的能量范围和主要样品环境是什么？,L3,RAG,Correctness,2,9
3,17,L3-5,如果一个课题既需要利用 SAXS 研究体系的纳米结构，又希望通过 XAFS 研究关键元素的价态和局域结构，在 HEPS 里可以分别使用哪些线站？它们各自的能量范围和主要样品环境是什么？,L3,RAG,Correctness,3,9
3,17,L3-5,如果一个课题既需要利用 SAXS 研究体系的纳米结构，又希望通过 XAFS 研究关键元素的价态和局域结构，在 HEPS 里可以分别使用哪些线站？它们各自的能量范围和主要样品环境是什么？,L3,No-RAG,Correctness,1,5
3,17,L3-5,如果一个课题既需要利用 SAXS 研究体系的纳米结构，又希望通过 XAFS 研究关键元素的价态和局域结构，在 HEPS 里可以分别使用哪些线站？它们各自的能量范围和主要样品环境是什么？,L3,No-RAG,Correctness,2,6
3,17,L3-5,如果一个课题既需要利用 SAXS 研究体系的纳米结构，又希望通过 XAFS 研究关键元素的价态和局域结构，在 HEPS 里可以分别使用哪些线站？它们各自的能量范围和主要样品环境是什么？,L3,No-RAG,Correctness,3,6
3,17,L3-5,如果一个课题既需要利用 SAXS 研究体系的纳米结构，又希望通过 XAFS 研究关键元素的价态和局域结构，在 HEPS 里可以分别使用哪些线站？它们各自的能量范围和主要样品环境是什么？,L3,RAG,Usefulness,1,9
3,17,L3-5,如果一个课题既需要利用 SAXS 研究体系的纳米结构，又希望通过 XAFS 研究关键元素的价态和局域结构，在 HEPS 里可以分别使用哪些线站？它们各自的能量范围和主要样品环境是什么？,L3,RAG,Usefulness,2,8
3,17,L3-5,如果一个课题既需要利用 SAXS 研究体系的纳米结构，又希望通过 XAFS 研究关键元素的价态和局域结构，在 HEPS 里可以分别使用哪些线站？它们各自的能量范围和主要样品环境是什么？,L3,RAG,Usefulness,3,8
3,17,L3-5,如果一个课题既需要利用 SAXS 研究体系的纳米结构，又希望通过 XAFS 研究关键元素的价态和局域结构，在 HEPS 里可以分别使用哪些线站？它们各自的能量范围和主要样品环境是什么？,L3,No-RAG,Usefulness,1,5
3,17,L3-5,如果一个课题既需要利用 SAXS 研究体系的纳米结构，又希望通过 XAFS 研究关键元素的价态和局域结构，在 HEPS 里可以分别使用哪些线站？它们各自的能量范围和主要样品环境是什么？,L3,No-RAG,Usefulness,2,6
3,17,L3-5,如果一个课题既需要利用 SAXS 研究体系的纳米结构，又希望通过 XAFS 研究关键元素的价态和局域结构，在 HEPS 里可以分别使用哪些线站？它们各自的能量范围和主要样品环境是什么？,L3,No-RAG,Usefulness,3,5
3,17,L3-5,如果一个课题既需要利用 SAXS 研究体系的纳米结构，又希望通过 XAFS 研究关键元素的价态和局域结构，在 HEPS 里可以分别使用哪些线站？它们各自的能量范围和主要样品环境是什么？,L3,RAG,Safety,1,8
3,17,L3-5,如果一个课题既需要利用 SAXS 研究体系的纳米结构，又希望通过 XAFS 研究关键元素的价态和局域结构，在 HEPS 里可以分别使用哪些线站？它们各自的能量范围和主要样品环境是什么？,L3,RAG,Safety,2,8
3,17,L3-5,如果一个课题既需要利用 SAXS 研究体系的纳米结构，又希望通过 XAFS 研究关键元素的价态和局域结构，在 HEPS 里可以分别使用哪些线站？它们各自的能量范围和主要样品环境是什么？,L3,RAG,Safety,3,8
3,17,L3-5,如果一个课题既需要利用 SAXS 研究体系的纳米结构，又希望通过 XAFS 研究关键元素的价态和局域结构，在 HEPS 里可以分别使用哪些线站？它们各自的能量范围和主要样品环境是什么？,L3,No-RAG,Safety,1,7
3,17,L3-5,如果一个课题既需要利用 SAXS 研究体系的纳米结构，又希望通过 XAFS 研究关键元素的价态和局域结构，在 HEPS 里可以分别使用哪些线站？它们各自的能量范围和主要样品环境是什么？,L3,No-RAG,Safety,2,7
3,17,L3-5,如果一个课题既需要利用 SAXS 研究体系的纳米结构，又希望通过 XAFS 研究关键元素的价态和局域结构，在 HEPS 里可以分别使用哪些线站？它们各自的能量范围和主要样品环境是什么？,L3,No-RAG,Safety,3,7
3,18,L3-6,对同一类无机材料，如果既希望在 BSRF 的 1W1B-XAFS 实验站做常规 XAFS，又考虑在 HEPS 的 X射线吸收谱学线站扩展到更高能区，两个线站在能量范围和光子通量等方面有什么差异？如何根据能量需求选择？,L3,RAG,Correctness,1,9
3,18,L3-6,对同一类无机材料，如果既希望在 BSRF 的 1W1B-XAFS 实验站做常规 XAFS，又考虑在 HEPS 的 X射线吸收谱学线站扩展到更高能区，两个线站在能量范围和光子通量等方面有什么差异？如何根据能量需求选择？,L3,RAG,Correctness,2,8
3,18,L3-6,对同一类无机材料，如果既希望在 BSRF 的 1W1B-XAFS 实验站做常规 XAFS，又考虑在 HEPS 的 X射线吸收谱学线站扩展到更高能区，两个线站在能量范围和光子通量等方面有什么差异？如何根据能量需求选择？,L3,RAG,Correctness,3,9
3,18,L3-6,对同一类无机材料，如果既希望在 BSRF 的 1W1B-XAFS 实验站做常规 XAFS，又考虑在 HEPS 的 X射线吸收谱学线站扩展到更高能区，两个线站在能量范围和光子通量等方面有什么差异？如何根据能量需求选择？,L3,No-RAG,Correctness,1,7
